,attributes,price,status,adress,lat,lon
948, 100 m² construidos | 2 recs. ,"1,831,590",Casa en venta , Juan Bosco 000 - Vasco De Quiroga - Gustavo A. Madero - Distrito Federal ,,
949, 320 m² construidos | 6 recs. ,"7,300,000",Casa en venta , Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,,
950, 124 m² construidos | 4 recs. ,"2,142,000",Casa en venta , Calle Juan Bosco 107 - Vasco De Quiroga - Gustavo A. Madero - Distrito Federal ,,
951, 150 m² construidos | 4 recs. ,"3,000,000",Casa en venta , 629 17 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,,
952, 64 m² construidos | 2 recs. ,"1,450,000",Casa en venta , Tercera cerrada de la Bandera 9 vivienda II - Santa María Ticoman - Gustavo A. Madero - Distrito Federal ,,
953, 155 m² construidos | 3 recs. ,"2,150,000",Casa en venta , Avenida 603 21 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
954, 370 m² construidos | 4 recs. ,"5,400,000",Casa en venta , Paranagua 217 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
955, 120 m² construidos | 2 recs. ,"1,340,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
956, 140 m² construidos | 3 recs. ,"2,160,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
957, 366 m² construidos | 4 recs. ,"990,000",Casa en venta , Puerto Progreso124 - Ampliación Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
958, 220 m² construidos | 3 recs. ,"2,175,809",Casa en venta , 623 00 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,,
959, 240 m² construidos | 4 recs. ,"1,355,000",Casa en venta , HUASTECA 46 - Industrial - Gustavo A. Madero - Distrito Federal ,,
960, 600 m² construidos | 4 recs. ,"718,794",Casa en venta , FARO DE ALEJANDRIA 38 - Siete Maravillas - Gustavo A. Madero - Distrito Federal ,,
961, 120 m² construidos | 2 recs. ,"2,083,000",Casa en venta , DE LOS FARALLONES 0 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,,
962, 115 m² construidos | 3 recs. ,"1,245,772",Casa en venta , Norte 50 0 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
963, 200 m² construidos | 3 recs. ,"1,371,030",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
964, 225 m² construidos | 6 recs. ,"3,600,000",Casa en venta , atlacomulco 1 - Atzacoalco - Gustavo A. Madero - Distrito Federal ,,
965, 300 m² construidos | 4 recs. ,"1,058,000",Casa en venta , Bonao 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
966, 60 m² construidos | 2 recs. ,"1,604,082",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
967, 300 m² construidos | 4 recs. ,"1,058,000",Casa en venta , BONAO 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
968, 300 m² construidos | 3 recs. ,"2,150,000",Casa en venta , AVENIDA 603 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
969, 402 m² construidos | 3 recs. ,"12,700,000",Casa en venta , Av. Lindavista - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,,
970, 160 m² construidos | 2 cuartos ,"1,276,974",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
971, 188 m² construidos | 3 recs. ,"953,300",Casa en venta , Calle 150545 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
972, 83 m² construidos | 4 recs. ,"1,275,000",Casa en venta , calle andador 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,,
973, 200 m² construidos | 4 recs. ,"852,144",Casa en venta , Carolina 00 - Industrial - Gustavo A. Madero - Distrito Federal ,,
974, 460 m² construidos | 4 recs. ,"1,351,000",Casa en venta , Huasteca 46 - Industrial - Gustavo A. Madero - Distrito Federal ,,
975, 190 m² construidos | 3 recs. ,"900,000",Casa en venta , León cavallo 78 - Vallejo - Gustavo A. Madero - Distrito Federal ,,
976, 230 m² construidos | 3 recs. ,"2,650,000",Casa en venta , Norte 19 5218 - Nueva Vallejo - Gustavo A. Madero - Distrito Federal ,,
977, 202 m² construidos | 3 recs. ,"1,098,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
978, 400 m² construidos | 4 recs. ,"9,404,294",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
979, 100 m² construidos | 3 recs. ,"1,900,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
980, 120 m² construidos | 3 recs. ,"4,623,755",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
981, 100 m² construidos | 3 recs. ,"2,729,800",Casa en venta , Poniente 108 000 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,,
982, 100 m² construidos | 3 recs. ,"2,285,564",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
983, 136 m² construidos | 3 recs. ,"2,450,000",Casa en venta , Puerto Progreso 124 - Casas Alemán Amp - Gustavo A. Madero - Distrito Federal ,,
984, 250 m² construidos | 4 recs. ,"5,939,940",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
985, 200 m² construidos | 4 recs. ,"1,581,317",Casa en venta , NEZAHUALCOYOTL 58 - Villa De Aragón - Gustavo A. Madero - Distrito Federal ,,
986, 120 m² construidos | 3 recs. ,"1,553,000",Casa en venta , PUERTO PROGRESO 0 - Ampliación Casas Alemán - Gustavo A. Madero - Distrito Federal ,,
987, 320 m² construidos | 4 recs. ,"3,164,080",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
988, 500 m² construidos | 5 recs. ,"8,100,000",Casa en venta , Paranagua 00 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
989, 250 m² construidos | 4 recs. ,"991,298",Casa en venta , SOLOLÁ 00 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,,
990, 60 m² cubiertos | 2 recs. ,"925,000",Casa en venta , 15 278 - Santiago Atepetlac - Gustavo A. Madero - Distrito Federal ,,
991, 80 m² construidos | 2 recs. ,"4,970,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
992, 180 m² construidos | 4 recs. ,"5,000,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
993, 260 m² construidos | 4 recs. ,"760,000",Casa en venta , CALLE 317 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
994, 225 m² construidos | 4 recs. ,"1,049,830",Casa en venta , CALI 786 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
995, 220 m² construidos | 4 recs. ,"1,055,602",Casa en venta , VOLCAN JORULLO 00 - Pradera II Secc. - Gustavo A. Madero - Distrito Federal ,,
996, 202 m² construidos | 4 recs. ,"5,100,000",Casa en venta , Ambato 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
997, 65 m² construidos | 3 recs. ,"1,000,000",Casa en venta , Volcán Acatenango 70 - Ampliación Providencia - Gustavo A. Madero - Distrito Federal ,,
998, 360 m² construidos | 3 recs. ,"4,475,000",Casa en venta , AMBATO 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,,
999, 110 m² construidos | 3 recs. ,"2,021,867",Casa en venta , Calle 302 00 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
1000, 300 m² cubiertos | 4 recs. ,"903,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
1001, 90 m² construidos | 2 recs. ,"440,123",Casa en venta , AV. SAN JUAN DE ARAGON 00 - El Olivo - Gustavo A. Madero - Distrito Federal ,,
1002, 124 m² construidos | 5 recs. ,"735,647",Casa en venta , NORTE 50 - La Joyita - Gustavo A. Madero - Distrito Federal ,,
1003, 160 m² construidos | 4 recs. ,"1,217,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
1004, 80 m² construidos | 3 recs. ,"1,226,344",Casa en venta , Calle 623 0 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,,
1005, 140 m² construidos | 3 recs. ,"596,000",Casa en venta , CALLE #313 1 - El Coyol - Gustavo A. Madero - Distrito Federal ,,
1006, 170 m² construidos | 4 recs. ,"798,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
1007, 313 m² construidos | 4 recs. ,"680,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,,
