,tiempo,nom_ent,mun,loc,ageb,mza,pobtot,p_0a2,p_60ymas,prom_hnv,graproes,graproes_f,pocupada,pocupada_f,pder_ss,vivtot,tvivhab,tvivpar,vivpar_hab,vivpar_ut,prom_ocup,vph_2ymasd,vph_autom,vph_pc,vph_inter,pct_0a2,pct_60,pct_wf,pct_t_inhab_hh,pct_privhh,pct_privhh_inhab,pct_hhtemp,pct_hh_car,pct_hh_pc,pct_hh_int
9299,2020,Ciudad de M̩xico,5,1,0402,6,136,6.0,23.0,1.96,11.77,11.57,80.0,36.0,96.0,45,41.0,45.0,41.0,,3.32,31.0,19.0,22.0,30.0,4.411764705882353,16.911764705882355,45.0,91.11111111111111,100.0,100.0,,46.34146341463415,53.65853658536586,73.17073170731707
9300,2020,Ciudad de M̩xico,5,1,0402,7,243,7.0,36.0,2.11,9.97,9.24,141.0,52.0,169.0,77,66.0,75.0,64.0,3.0,3.68,37.0,22.0,23.0,35.0,2.880658436213992,14.814814814814813,36.87943262411347,85.71428571428571,97.40259740259741,96.96969696969697,3.896103896103896,33.33333333333333,34.84848484848485,53.03030303030303
9301,2020,Ciudad de M̩xico,5,1,0402,8,248,4.0,39.0,1.91,11.81,11.15,147.0,70.0,185.0,79,76.0,78.0,75.0,,3.26,50.0,33.0,42.0,51.0,1.6129032258064515,15.725806451612904,47.61904761904761,96.20253164556962,98.73417721518987,98.68421052631578,,43.42105263157895,55.26315789473685,67.10526315789474
9302,2020,Ciudad de M̩xico,5,1,0402,9,219,6.0,37.0,1.76,11.01,10.65,119.0,52.0,146.0,65,60.0,65.0,60.0,3.0,3.65,38.0,33.0,28.0,39.0,2.73972602739726,16.894977168949772,43.69747899159664,92.3076923076923,100.0,100.0,4.615384615384616,55.00000000000001,46.666666666666664,65.0
9303,2020,Ciudad de M̩xico,5,1,0402,10,466,14.0,91.0,1.84,10.73,10.64,237.0,107.0,361.0,134,132.0,134.0,132.0,,3.53,86.0,56.0,66.0,84.0,3.004291845493562,19.527896995708154,45.14767932489451,98.50746268656717,100.0,100.0,,42.42424242424242,50.0,63.63636363636363
9304,2020,Ciudad de M̩xico,5,1,0402,11,193,6.0,37.0,1.81,10.01,9.8,100.0,47.0,126.0,62,57.0,62.0,57.0,0.0,3.39,37.0,20.0,29.0,38.0,3.1088082901554404,19.170984455958546,47.0,91.93548387096774,100.0,100.0,0.0,35.08771929824561,50.877192982456144,66.66666666666666
9305,2020,Ciudad de M̩xico,5,1,0402,12,238,8.0,36.0,1.63,10.45,10.09,112.0,45.0,180.0,69,66.0,69.0,66.0,0.0,3.61,42.0,36.0,38.0,46.0,3.361344537815126,15.126050420168067,40.17857142857143,95.65217391304348,100.0,100.0,0.0,54.54545454545454,57.57575757575758,69.6969696969697
9306,2020,Ciudad de M̩xico,5,1,0402,13,171,,41.0,1.96,10.67,10.57,82.0,36.0,117.0,54,49.0,54.0,49.0,0.0,3.49,44.0,28.0,24.0,36.0,,23.976608187134502,43.90243902439025,90.74074074074075,100.0,100.0,0.0,57.14285714285714,48.97959183673469,73.46938775510205
9307,2020,Ciudad de M̩xico,5,1,0402,15,193,8.0,33.0,1.82,10.23,10.11,107.0,46.0,162.0,61,60.0,60.0,59.0,0.0,3.22,30.0,30.0,31.0,49.0,4.145077720207254,17.098445595854923,42.99065420560748,98.36065573770492,98.36065573770492,98.33333333333333,0.0,50.0,51.66666666666667,81.66666666666667
9308,2020,Ciudad de M̩xico,5,1,0402,16,375,4.0,64.0,1.75,10.23,10.05,183.0,75.0,249.0,118,112.0,117.0,111.0,,3.35,66.0,36.0,66.0,83.0,1.0666666666666667,17.066666666666666,40.98360655737705,94.91525423728814,99.15254237288136,99.10714285714286,,32.142857142857146,58.92857142857143,74.10714285714286
9309,2020,Ciudad de M̩xico,5,1,0402,17,600,18.0,99.0,2.06,10.52,10.12,282.0,105.0,407.0,169,160.0,169.0,160.0,4.0,3.75,105.0,49.0,76.0,98.0,3.0,16.5,37.234042553191486,94.67455621301775,100.0,100.0,2.366863905325444,30.625000000000004,47.5,61.25000000000001
9310,2020,Ciudad de M̩xico,5,1,0402,18,160,4.0,31.0,1.98,10.52,9.98,74.0,28.0,98.0,44,44.0,44.0,44.0,0.0,3.64,30.0,20.0,21.0,32.0,2.5,19.375,37.83783783783784,100.0,100.0,100.0,0.0,45.45454545454545,47.72727272727273,72.72727272727273
9311,2020,Ciudad de M̩xico,5,1,0402,19,64,,10.0,1.88,11.75,11.37,40.0,17.0,41.0,19,18.0,19.0,18.0,0.0,3.56,12.0,7.0,10.0,14.0,,15.625,42.5,94.73684210526315,100.0,100.0,0.0,38.88888888888889,55.55555555555556,77.77777777777779
9312,2020,Ciudad de M̩xico,5,1,0402,20,87,,25.0,1.74,10.4,10.73,40.0,21.0,65.0,22,22.0,21.0,21.0,0.0,3.95,21.0,12.0,13.0,16.0,,28.735632183908045,52.5,100.0,95.45454545454545,95.45454545454545,0.0,54.54545454545454,59.09090909090909,72.72727272727273
9313,2020,Ciudad de M̩xico,5,1,0402,21,202,5.0,49.0,1.95,9.94,9.67,112.0,49.0,161.0,65,62.0,65.0,62.0,,3.26,37.0,21.0,33.0,50.0,2.4752475247524752,24.257425742574256,43.75,95.38461538461539,100.0,100.0,,33.87096774193548,53.2258064516129,80.64516129032258
9314,2020,Ciudad de M̩xico,5,1,0402,24,9,,0.0,1.0,10.29,10.0,6.0,,8.0,3,3.0,3.0,3.0,0.0,3.0,,3.0,,,,0.0,,100.0,100.0,100.0,0.0,100.0,,
9315,2020,Ciudad de M̩xico,5,1,0402,26,357,6.0,54.0,1.66,10.84,10.51,173.0,77.0,237.0,106,104.0,105.0,103.0,0.0,3.44,66.0,33.0,55.0,77.0,1.680672268907563,15.126050420168067,44.50867052023121,98.11320754716981,99.05660377358491,99.03846153846155,0.0,31.73076923076923,52.88461538461539,74.03846153846155
9316,2020,Ciudad de M̩xico,5,1,0402,27,51,,9.0,1.27,14.93,15.09,25.0,12.0,48.0,20,19.0,19.0,18.0,0.0,2.68,18.0,10.0,17.0,19.0,,17.647058823529413,48.0,95.0,95.0,94.73684210526315,0.0,52.63157894736842,89.47368421052632,100.0
9317,2020,Ciudad de M̩xico,5,1,0402,28,48,,9.0,1.5,13.73,13.71,19.0,7.0,38.0,20,16.0,20.0,16.0,0.0,3.0,12.0,10.0,13.0,13.0,,18.75,36.84210526315789,80.0,100.0,100.0,0.0,62.5,81.25,81.25
9318,2020,Ciudad de M̩xico,5,1,0402,29,54,0.0,9.0,1.11,13.69,13.46,25.0,13.0,41.0,20,18.0,20.0,18.0,0.0,3.0,16.0,10.0,17.0,18.0,0.0,16.666666666666664,52.0,90.0,100.0,100.0,0.0,55.55555555555556,94.44444444444444,100.0
9319,2020,Ciudad de M̩xico,5,1,0402,30,48,,10.0,1.4,13.98,13.29,24.0,15.0,42.0,20,16.0,19.0,15.0,0.0,3.0,12.0,9.0,12.0,12.0,,20.833333333333336,62.5,80.0,95.0,93.75,0.0,56.25,75.0,75.0
9320,2020,Ciudad de M̩xico,5,1,0402,31,50,,6.0,1.58,13.46,12.91,24.0,11.0,37.0,20,16.0,20.0,16.0,0.0,3.13,15.0,10.0,12.0,15.0,,12.0,45.83333333333333,80.0,100.0,100.0,0.0,62.5,75.0,93.75
9321,2020,Ciudad de M̩xico,5,1,0402,32,59,,7.0,1.44,14.0,13.96,26.0,13.0,48.0,20,17.0,20.0,17.0,0.0,3.47,12.0,9.0,15.0,14.0,,11.864406779661017,50.0,85.0,100.0,100.0,0.0,52.94117647058824,88.23529411764706,82.35294117647058
9322,2020,Ciudad de M̩xico,5,1,0402,33,49,,7.0,1.35,13.18,13.59,27.0,14.0,34.0,20,17.0,20.0,17.0,0.0,2.88,15.0,11.0,11.0,14.0,,14.285714285714285,51.85185185185185,85.0,100.0,100.0,0.0,64.70588235294117,64.70588235294117,82.35294117647058
9323,2020,Ciudad de M̩xico,5,1,0402,34,57,0.0,,1.11,13.0,12.69,27.0,12.0,50.0,20,17.0,20.0,17.0,0.0,3.35,15.0,6.0,14.0,17.0,0.0,,44.44444444444444,85.0,100.0,100.0,0.0,35.294117647058826,82.35294117647058,100.0
9324,2020,Ciudad de M̩xico,5,1,0402,35,70,3.0,5.0,1.43,13.47,13.79,38.0,21.0,62.0,20,20.0,18.0,18.0,0.0,3.5,17.0,12.0,15.0,19.0,4.285714285714286,7.142857142857142,55.26315789473685,100.0,90.0,90.0,0.0,60.0,75.0,95.0
9325,2020,Ciudad de M̩xico,5,1,0417,0,5194,166.0,733.0,1.71,10.56,10.45,2592.0,1118.0,3449.0,1654,1500.0,1645.0,1491.0,71.0,3.46,953.0,563.0,761.0,1074.0,3.195995379283789,14.112437427801309,43.132716049382715,90.68923821039904,99.4558645707376,99.4,4.292623941958888,37.53333333333334,50.73333333333333,71.6
9326,2020,Ciudad de M̩xico,5,1,0417,1,152,6.0,21.0,1.98,10.37,10.32,78.0,32.0,100.0,42,39.0,41.0,38.0,,3.9,30.0,15.0,20.0,31.0,3.9473684210526314,13.815789473684212,41.02564102564102,92.85714285714286,97.61904761904762,97.43589743589743,,38.46153846153847,51.28205128205128,79.48717948717949
9327,2020,Ciudad de M̩xico,5,1,0417,2,488,14.0,72.0,1.6,11.65,11.81,248.0,119.0,362.0,144,139.0,144.0,139.0,4.0,3.51,94.0,58.0,83.0,110.0,2.8688524590163933,14.754098360655737,47.983870967741936,96.52777777777779,100.0,100.0,2.7777777777777777,41.726618705035975,59.71223021582733,79.13669064748201
9328,2020,Ciudad de M̩xico,5,1,0417,3,58,,10.0,1.54,10.26,10.58,24.0,10.0,36.0,16,15.0,16.0,15.0,0.0,3.87,10.0,7.0,10.0,15.0,,17.24137931034483,41.66666666666667,93.75,100.0,100.0,0.0,46.666666666666664,66.66666666666666,100.0
9329,2020,Ciudad de M̩xico,5,1,0417,4,132,5.0,13.0,1.78,10.2,9.9,66.0,21.0,78.0,38,37.0,38.0,37.0,0.0,3.57,24.0,12.0,21.0,27.0,3.787878787878788,9.848484848484848,31.818181818181817,97.36842105263158,100.0,100.0,0.0,32.432432432432435,56.75675675675676,72.97297297297297
9330,2020,Ciudad de M̩xico,5,1,0417,5,153,,30.0,1.79,9.98,9.36,84.0,31.0,125.0,46,44.0,46.0,44.0,,3.48,32.0,21.0,24.0,39.0,,19.607843137254903,36.904761904761905,95.65217391304348,100.0,100.0,,47.72727272727273,54.54545454545454,88.63636363636364
9331,2020,Ciudad de M̩xico,5,1,0417,6,131,4.0,20.0,1.85,10.39,10.04,74.0,34.0,92.0,32,30.0,32.0,30.0,0.0,4.37,24.0,11.0,17.0,23.0,3.0534351145038165,15.267175572519085,45.94594594594595,93.75,100.0,100.0,0.0,36.666666666666664,56.666666666666664,76.66666666666667
9332,2020,Ciudad de M̩xico,5,1,0417,7,710,21.0,88.0,1.67,9.44,9.26,394.0,146.0,390.0,247,211.0,246.0,210.0,18.0,3.36,114.0,62.0,73.0,125.0,2.9577464788732395,12.394366197183098,37.055837563451774,85.4251012145749,99.59514170040485,99.52606635071089,7.28744939271255,29.383886255924168,34.59715639810427,59.241706161137444
9333,2020,Ciudad de M̩xico,5,1,0417,8,287,10.0,49.0,1.98,10.2,9.75,123.0,49.0,187.0,84,82.0,83.0,81.0,,3.5,45.0,29.0,42.0,63.0,3.484320557491289,17.073170731707318,39.83739837398374,97.61904761904762,98.80952380952381,98.78048780487805,,35.36585365853659,51.21951219512195,76.82926829268293
9334,2020,Ciudad de M̩xico,5,1,0417,9,135,3.0,23.0,1.88,11.54,10.51,62.0,30.0,99.0,42,36.0,41.0,35.0,,3.51,24.0,18.0,21.0,25.0,2.2222222222222223,17.037037037037038,48.38709677419355,85.71428571428571,97.61904761904762,97.22222222222221,,50.0,58.333333333333336,69.44444444444444
9335,2020,Ciudad de M̩xico,5,1,0417,12,208,4.0,23.0,1.76,10.91,11.09,93.0,39.0,135.0,62,61.0,62.0,61.0,,3.41,35.0,21.0,33.0,43.0,1.9230769230769231,11.057692307692307,41.935483870967744,98.38709677419355,100.0,100.0,,34.42622950819672,54.09836065573771,70.49180327868852
9336,2020,Ciudad de M̩xico,5,1,0417,14,310,9.0,60.0,1.77,10.7,10.76,141.0,64.0,215.0,89,86.0,89.0,86.0,,3.6,63.0,35.0,43.0,60.0,2.903225806451613,19.35483870967742,45.39007092198582,96.62921348314607,100.0,100.0,,40.69767441860465,50.0,69.76744186046511
9337,2020,Ciudad de M̩xico,5,1,0417,15,370,19.0,41.0,1.85,11.09,11.08,211.0,99.0,279.0,137,110.0,136.0,109.0,9.0,3.36,74.0,44.0,59.0,79.0,5.135135135135135,11.081081081081082,46.91943127962085,80.2919708029197,99.27007299270073,99.0909090909091,6.569343065693431,40.0,53.63636363636364,71.81818181818181
9338,2020,Ciudad de M̩xico,5,1,0417,16,176,,26.0,1.53,10.61,10.9,86.0,38.0,96.0,61,57.0,61.0,57.0,4.0,3.09,29.0,22.0,30.0,38.0,,14.772727272727273,44.18604651162791,93.44262295081968,100.0,100.0,6.557377049180328,38.59649122807017,52.63157894736842,66.66666666666666
9339,2020,Ciudad de M̩xico,5,1,0417,17,577,17.0,72.0,1.39,11.47,11.33,293.0,128.0,386.0,231,185.0,229.0,183.0,24.0,3.12,141.0,62.0,110.0,142.0,2.946273830155979,12.478336221837088,43.68600682593857,80.08658008658008,99.13419913419914,98.91891891891892,10.38961038961039,33.513513513513516,59.45945945945946,76.75675675675676
9340,2020,Ciudad de M̩xico,5,1,0417,18,170,,33.0,1.61,10.89,10.63,73.0,36.0,130.0,49,48.0,49.0,48.0,0.0,3.52,39.0,17.0,32.0,41.0,,19.411764705882355,49.31506849315068,97.95918367346938,100.0,100.0,0.0,35.41666666666667,66.66666666666666,85.41666666666666
9341,2020,Ciudad de M̩xico,5,1,0417,46,197,3.0,36.0,1.68,10.71,10.56,107.0,54.0,138.0,62,62.0,62.0,62.0,0.0,3.18,34.0,22.0,34.0,43.0,1.5228426395939088,18.274111675126903,50.467289719626166,100.0,100.0,100.0,0.0,35.483870967741936,54.83870967741935,69.35483870967742
9342,2020,Ciudad de M̩xico,5,1,0417,48,3,,,,,,,,,1,1.0,,,,,,,,,,,,100.0,,,,,,
9343,2020,Ciudad de M̩xico,5,1,0417,49,244,14.0,40.0,2.11,9.96,9.87,115.0,52.0,183.0,66,66.0,64.0,64.0,0.0,3.7,35.0,34.0,24.0,47.0,5.737704918032787,16.39344262295082,45.21739130434783,100.0,96.96969696969697,96.96969696969697,0.0,51.515151515151516,36.36363636363637,71.21212121212122
9344,2020,Ciudad de M̩xico,5,1,0417,50,303,10.0,51.0,1.86,9.74,9.54,152.0,55.0,176.0,88,83.0,88.0,83.0,,3.65,45.0,26.0,28.0,51.0,3.3003300330033,16.831683168316832,36.18421052631579,94.31818181818183,100.0,100.0,,31.32530120481928,33.734939759036145,61.44578313253012
9345,2020,Ciudad de M̩xico,5,1,0417,51,248,13.0,16.0,1.8,7.82,7.6,101.0,45.0,130.0,68,64.0,68.0,64.0,0.0,3.88,25.0,8.0,15.0,28.0,5.241935483870968,6.451612903225806,44.554455445544555,94.11764705882352,100.0,100.0,0.0,12.5,23.4375,43.75
9346,2020,Ciudad de M̩xico,5,1,0421,0,3669,98.0,745.0,1.58,11.43,11.34,1902.0,855.0,2822.0,1237,1158.0,1221.0,1142.0,13.0,3.17,750.0,532.0,672.0,831.0,2.6710275279367672,20.30526028890706,44.952681388012614,93.61358124494745,98.70654810024251,98.61830742659758,1.0509296685529508,45.9412780656304,58.03108808290155,71.76165803108809
9347,2020,Ciudad de M̩xico,5,1,0421,1,194,8.0,31.0,1.54,11.74,11.53,107.0,53.0,169.0,60,55.0,60.0,55.0,0.0,3.53,38.0,24.0,30.0,37.0,4.123711340206185,15.979381443298967,49.532710280373834,91.66666666666666,100.0,100.0,0.0,43.63636363636363,54.54545454545454,67.27272727272727
9348,2020,Ciudad de M̩xico,5,1,0421,2,176,4.0,37.0,1.52,11.5,11.61,97.0,40.0,126.0,70,59.0,69.0,58.0,,2.98,43.0,28.0,35.0,44.0,2.272727272727273,21.022727272727273,41.23711340206185,84.28571428571429,98.57142857142858,98.30508474576271,,47.45762711864407,59.32203389830508,74.57627118644068
9349,2020,Ciudad de M̩xico,5,1,0421,3,181,8.0,35.0,1.87,11.6,10.8,86.0,39.0,127.0,62,56.0,62.0,56.0,,3.23,31.0,29.0,33.0,35.0,4.41988950276243,19.337016574585636,45.348837209302324,90.32258064516128,100.0,100.0,,51.78571428571429,58.92857142857143,62.5
9350,2020,Ciudad de M̩xico,5,1,0421,4,127,,36.0,1.54,11.57,11.3,70.0,30.0,108.0,40,39.0,40.0,39.0,0.0,3.26,31.0,24.0,22.0,28.0,,28.346456692913385,42.857142857142854,97.5,100.0,100.0,0.0,61.53846153846154,56.41025641025641,71.7948717948718
9351,2020,Ciudad de M̩xico,5,1,0421,5,155,7.0,29.0,1.55,11.74,11.29,78.0,32.0,127.0,44,44.0,44.0,44.0,0.0,3.52,28.0,24.0,33.0,35.0,4.516129032258064,18.70967741935484,41.02564102564102,100.0,100.0,100.0,0.0,54.54545454545454,75.0,79.54545454545455
9352,2020,Ciudad de M̩xico,5,1,0421,6,306,9.0,44.0,1.55,11.32,11.06,167.0,78.0,241.0,103,94.0,102.0,93.0,,3.23,55.0,43.0,53.0,71.0,2.941176470588235,14.37908496732026,46.706586826347305,91.2621359223301,99.02912621359224,98.93617021276596,,45.744680851063826,56.38297872340425,75.53191489361703
9353,2020,Ciudad de M̩xico,5,1,0421,7,231,5.0,39.0,1.27,10.61,10.67,113.0,51.0,163.0,88,81.0,85.0,78.0,,2.85,36.0,18.0,36.0,47.0,2.1645021645021645,16.883116883116884,45.13274336283185,92.04545454545455,96.5909090909091,96.29629629629629,,22.22222222222222,44.44444444444444,58.0246913580247
9354,2020,Ciudad de M̩xico,5,1,0421,8,132,3.0,29.0,2.03,11.54,11.23,65.0,34.0,108.0,49,46.0,49.0,46.0,0.0,2.87,32.0,24.0,31.0,32.0,2.272727272727273,21.96969696969697,52.307692307692314,93.87755102040816,100.0,100.0,0.0,52.17391304347826,67.3913043478261,69.56521739130434
9355,2020,Ciudad de M̩xico,5,1,0421,9,148,6.0,34.0,1.67,11.03,11.1,84.0,42.0,102.0,50,48.0,50.0,48.0,0.0,3.08,29.0,26.0,28.0,36.0,4.054054054054054,22.972972972972975,50.0,96.0,100.0,100.0,0.0,54.166666666666664,58.333333333333336,75.0
9356,2020,Ciudad de M̩xico,5,1,0421,10,219,6.0,43.0,1.62,11.79,11.69,123.0,55.0,201.0,70,66.0,70.0,66.0,,3.32,42.0,36.0,41.0,51.0,2.73972602739726,19.63470319634703,44.71544715447154,94.28571428571428,100.0,100.0,,54.54545454545454,62.121212121212125,77.27272727272727
9357,2020,Ciudad de M̩xico,5,1,0421,11,122,4.0,23.0,1.56,12.8,12.64,68.0,33.0,96.0,44,39.0,44.0,39.0,,3.13,28.0,20.0,24.0,30.0,3.278688524590164,18.852459016393443,48.529411764705884,88.63636363636364,100.0,100.0,,51.28205128205128,61.53846153846154,76.92307692307693
9358,2020,Ciudad de M̩xico,5,1,0421,12,47,,5.0,1.74,12.2,12.63,30.0,12.0,38.0,17,15.0,17.0,15.0,,3.13,12.0,8.0,11.0,10.0,,10.638297872340425,40.0,88.23529411764706,100.0,100.0,,53.333333333333336,73.33333333333333,66.66666666666666
9359,2020,Ciudad de M̩xico,5,1,0421,13,141,3.0,30.0,1.42,11.97,12.41,72.0,29.0,109.0,47,42.0,47.0,42.0,0.0,3.36,32.0,22.0,22.0,35.0,2.127659574468085,21.27659574468085,40.27777777777778,89.36170212765957,100.0,100.0,0.0,52.38095238095239,52.38095238095239,83.33333333333334
9360,2020,Ciudad de M̩xico,5,1,0421,15,264,5.0,59.0,1.63,11.22,11.22,143.0,69.0,211.0,90,88.0,89.0,87.0,0.0,3.0,56.0,36.0,43.0,46.0,1.893939393939394,22.348484848484848,48.25174825174825,97.77777777777777,98.88888888888889,98.86363636363636,0.0,40.909090909090914,48.86363636363637,52.27272727272727
9361,2020,Ciudad de M̩xico,5,1,0421,16,128,0.0,31.0,1.45,11.62,11.5,53.0,25.0,103.0,32,31.0,32.0,31.0,0.0,4.13,23.0,13.0,19.0,21.0,0.0,24.21875,47.16981132075472,96.875,100.0,100.0,0.0,41.935483870967744,61.29032258064516,67.74193548387096
9362,2020,Ciudad de M̩xico,5,1,0421,17,95,3.0,18.0,1.64,11.61,11.56,50.0,23.0,69.0,37,37.0,37.0,37.0,0.0,2.57,22.0,15.0,21.0,24.0,3.1578947368421053,18.947368421052634,46.0,100.0,100.0,100.0,0.0,40.54054054054054,56.75675675675676,64.86486486486487
9363,2020,Ciudad de M̩xico,5,1,0421,18,157,3.0,37.0,1.63,10.61,10.06,77.0,31.0,110.0,51,48.0,51.0,48.0,,3.27,26.0,16.0,22.0,39.0,1.910828025477707,23.56687898089172,40.25974025974026,94.11764705882352,100.0,100.0,,33.33333333333333,45.83333333333333,81.25
9364,2020,Ciudad de M̩xico,5,1,0421,19,8,,,,,,,,,3,2.0,,,,,,,,,,,,66.66666666666666,,,,,,
9365,2020,Ciudad de M̩xico,5,1,0421,20,56,,9.0,1.22,11.67,11.68,29.0,12.0,32.0,18,18.0,18.0,18.0,0.0,3.11,12.0,8.0,9.0,12.0,,16.071428571428573,41.37931034482759,100.0,100.0,100.0,0.0,44.44444444444444,50.0,66.66666666666666
9366,2020,Ciudad de M̩xico,5,1,0421,21,64,,11.0,1.52,11.04,11.46,37.0,18.0,46.0,20,20.0,20.0,20.0,0.0,3.2,12.0,9.0,14.0,17.0,,17.1875,48.64864864864865,100.0,100.0,100.0,0.0,45.0,70.0,85.0
9367,2020,Ciudad de M̩xico,5,1,0421,22,102,,28.0,1.5,11.48,11.5,46.0,19.0,77.0,36,33.0,33.0,30.0,0.0,3.09,19.0,23.0,20.0,26.0,,27.450980392156865,41.30434782608695,91.66666666666666,91.66666666666666,90.9090909090909,0.0,69.6969696969697,60.60606060606061,78.78787878787878
9368,2020,Ciudad de M̩xico,5,1,0421,23,90,0.0,31.0,1.65,10.9,10.98,50.0,21.0,67.0,33,33.0,30.0,30.0,0.0,2.73,24.0,14.0,17.0,25.0,0.0,34.44444444444444,42.0,100.0,90.9090909090909,90.9090909090909,0.0,42.42424242424242,51.515151515151516,75.75757575757575
9369,2020,Ciudad de M̩xico,5,1,0421,24,172,6.0,24.0,1.63,11.74,11.57,85.0,35.0,125.0,58,56.0,57.0,55.0,,3.07,40.0,27.0,36.0,46.0,3.488372093023256,13.953488372093023,41.17647058823529,96.55172413793103,98.27586206896551,98.21428571428571,,48.214285714285715,64.28571428571429,82.14285714285714
9370,2020,Ciudad de M̩xico,5,1,0421,25,92,4.0,21.0,1.74,11.8,11.93,38.0,15.0,74.0,30,28.0,30.0,28.0,0.0,3.29,19.0,13.0,19.0,22.0,4.3478260869565215,22.82608695652174,39.473684210526315,93.33333333333333,100.0,100.0,0.0,46.42857142857143,67.85714285714286,78.57142857142857
9371,2020,Ciudad de M̩xico,5,1,0421,26,60,4.0,15.0,1.34,11.57,11.77,27.0,14.0,38.0,17,17.0,16.0,16.0,0.0,3.53,15.0,10.0,12.0,14.0,6.666666666666667,25.0,51.85185185185185,100.0,94.11764705882352,94.11764705882352,0.0,58.82352941176471,70.58823529411765,82.35294117647058
9372,2020,Ciudad de M̩xico,5,1,0421,27,202,,43.0,1.69,10.87,10.98,103.0,45.0,149.0,68,63.0,66.0,61.0,,3.21,43.0,21.0,39.0,46.0,,21.287128712871286,43.689320388349515,92.64705882352942,97.05882352941177,96.82539682539682,,33.33333333333333,61.904761904761905,73.01587301587301
9373,2020,Ciudad de M̩xico,5,1,0436,0,4302,113.0,926.0,1.68,11.41,11.09,2293.0,1030.0,3190.0,1395,1299.0,1389.0,1293.0,10.0,3.31,845.0,538.0,734.0,971.0,2.626685262668526,21.524872152487216,44.919319668556476,93.11827956989247,99.56989247311829,99.53810623556582,0.7168458781362007,41.41647421093148,56.5050038491147,74.74980754426483
9374,2020,Ciudad de M̩xico,5,1,0436,1,162,5.0,31.0,1.76,11.77,11.2,81.0,26.0,129.0,55,54.0,55.0,54.0,0.0,3.0,36.0,20.0,29.0,36.0,3.0864197530864197,19.1358024691358,32.098765432098766,98.18181818181819,100.0,100.0,0.0,37.03703703703704,53.70370370370371,66.66666666666666
9375,2020,Ciudad de M̩xico,5,1,0436,2,220,7.0,43.0,1.6,10.33,10.3,97.0,38.0,176.0,61,60.0,61.0,60.0,0.0,3.67,36.0,26.0,32.0,44.0,3.1818181818181817,19.545454545454547,39.175257731958766,98.36065573770492,100.0,100.0,0.0,43.333333333333336,53.333333333333336,73.33333333333333
9376,2020,Ciudad de M̩xico,5,1,0436,3,246,12.0,41.0,1.6,11.31,11.16,136.0,58.0,186.0,72,69.0,71.0,68.0,0.0,3.57,46.0,23.0,46.0,56.0,4.878048780487805,16.666666666666664,42.64705882352941,95.83333333333334,98.61111111111111,98.55072463768117,0.0,33.33333333333333,66.66666666666666,81.15942028985508
9377,2020,Ciudad de M̩xico,5,1,0436,4,177,3.0,43.0,1.8,11.93,11.31,97.0,44.0,134.0,45,43.0,45.0,43.0,0.0,4.12,35.0,28.0,33.0,36.0,1.694915254237288,24.293785310734464,45.36082474226804,95.55555555555556,100.0,100.0,0.0,65.11627906976744,76.74418604651163,83.72093023255815
9378,2020,Ciudad de M̩xico,5,1,0436,5,182,4.0,45.0,1.85,11.2,10.93,100.0,47.0,142.0,63,55.0,62.0,54.0,0.0,3.31,23.0,19.0,28.0,38.0,2.197802197802198,24.725274725274726,47.0,87.3015873015873,98.4126984126984,98.18181818181819,0.0,34.54545454545455,50.90909090909091,69.0909090909091
9379,2020,Ciudad de M̩xico,5,1,0436,6,263,9.0,60.0,1.96,11.4,11.13,135.0,57.0,202.0,78,76.0,78.0,76.0,,3.46,48.0,32.0,43.0,56.0,3.4220532319391634,22.813688212927758,42.22222222222222,97.43589743589743,100.0,100.0,,42.10526315789473,56.57894736842105,73.68421052631578
9380,2020,Ciudad de M̩xico,5,1,0436,7,152,6.0,28.0,1.47,12.82,12.39,65.0,28.0,104.0,53,48.0,53.0,48.0,0.0,3.17,33.0,37.0,33.0,39.0,3.9473684210526314,18.421052631578945,43.07692307692308,90.56603773584906,100.0,100.0,0.0,77.08333333333334,68.75,81.25
9381,2020,Ciudad de M̩xico,5,1,0436,8,197,3.0,49.0,1.46,11.48,11.05,100.0,47.0,122.0,72,68.0,72.0,68.0,0.0,2.9,44.0,24.0,35.0,52.0,1.5228426395939088,24.873096446700508,47.0,94.44444444444444,100.0,100.0,0.0,35.294117647058826,51.470588235294116,76.47058823529412
9382,2020,Ciudad de M̩xico,5,1,0436,9,230,4.0,48.0,1.76,11.78,11.54,136.0,60.0,169.0,68,65.0,68.0,65.0,0.0,3.54,53.0,27.0,46.0,52.0,1.7391304347826086,20.869565217391305,44.11764705882353,95.58823529411765,100.0,100.0,0.0,41.53846153846154,70.76923076923077,80.0
9383,2020,Ciudad de M̩xico,5,1,0436,10,19,0.0,3.0,1.38,11.33,10.58,9.0,6.0,11.0,3,3.0,3.0,3.0,0.0,6.33,3.0,,,3.0,0.0,15.789473684210526,66.66666666666666,100.0,100.0,100.0,0.0,,,100.0
