,Status,m2,State,Rooms,Price,Adress,lon,lat
527,Casa en venta ,244,construidos , 5 recs. ,"5,200,000"," Turmalina , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1146477,19.4745274
528,Casa en venta ,213,construidos , 8 recs. ,"3,300,000"," Cerrada Emiliano Zapata Manzana 282A Lote 20 , San Felipe De Jesús , Gustavo A. Madero , Distrito Federal ",-99.0851662,19.4912471
529,Casa en venta ,200,construidos , 4 recs. ,"6,500,000"," Norte 7,a 4702 , Defensores De La República , Gustavo A. Madero , Distrito Federal ",-99.1448011,19.4758671
530,Casa en venta ,406,construidos , 4 recs. ,"8,000,000"," La Hormiga , Tepeyac Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1263856,19.4817173
531,Casa en venta ,230,construidos , 6 recs. ,"6,500,000"," Arroyo de Ahuehuetes 0 , Residencial La Escalera , Gustavo A. Madero , Distrito Federal ",-99.1395396,19.5108176
532,Casa en venta ,126,construidos , 3 recs. ,"2,350,000"," Leon Cavallo 0 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1307623,19.4689879
533,Casa en venta ,168,construidos , 4 recs. ,"5,500,000"," Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1490745,19.5232329
534,Casa en venta ,320,construidos , 4 recs. ,"8,650,000"," LIMA , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1281871,19.4915664
535,Casa en venta ,380,construidos , 5 recs. ,"7,800,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
536,Casa en venta ,369,construidos , 3 recs. ,"6,900,000"," Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1421561,19.4882202
537,Casa en venta ,514,construidos , 7 recs. ,"10,850,000"," Salaverry , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1273622,19.5011543
538,Casa en venta ,298,construidos , 4 recs. ,"8,995,000"," Callao , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1254258,19.4895261
539,Casa en venta ,292,construidos , 6 recs. ,"6,500,000"," Bartolo Vergara 70 , Guadalupe Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1339814,19.4729499
540,Casa en venta ,245,construidos , 3 recs. ,"5,300,000"," Mollendo 984 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1322521,19.4901663
541,Casa en venta ,473,construidos , 5 recs. ,"3,800,000"," JOSÉ MARÍA MATA , Constitución De La República , Gustavo A. Madero , Distrito Federal ",-99.1003219,19.4842339
542,Casa en venta ,320,construidos , 3 recs. ,"8,200,000"," Managua 871 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1287663,19.4961987
543,Casa en venta ,447,construidos , 4 recs. ,"3,130,000,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
544,Casa en venta ,464,construidos , 4 recs. ,"26,700,000"," Prolongacion Xochiquetzal , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.1125446,19.496788
545,Casa en venta ,170,cubiertos , 3 habs. ,"3,980,000"," Villa de Aragon , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0605643,19.4672793
546,Casa en venta ,233,construidos , 3 recs. ,"4,500,000"," Residencial Acueducto de Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1490745,19.5232329
547,Casa en venta ,250,construidos , 3 recs. ,"8,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
548,Casa en venta ,239,construidos , 4 recs. ,"4,600,000"," Calle 38 A , Santa Rosa , Gustavo A. Madero , Distrito Federal ",-99.1716095,19.5257464
549,Casa en venta ,410,construidos , 4 recs. ,"11,000,000"," Recife , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1380384,19.4910669
550,Casa en venta ,290,construidos , 4 recs. ,"760,000"," CALLE 317 31 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.088645,19.4890198
551,Casa en venta ,190,construidos , 3 recs. ,"900,000"," León Cavallo 78 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1284833,19.4680879
552,Casa en venta ,267,construidos , 3 recs. ,"6,250,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
553,Casa en venta ,403,construidos , 4 recs. ,"6,397,500"," Av.de los cien metros , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1495503,19.4832889
554,Casa en venta ,226,construidos , 4 recs. ,"7,190,000"," Norte 19A , Nueva Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1485737,19.4845593
555,Casa en venta ,254,construidos , 3 recs. ,"4,950,000"," Granate , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1180152,19.472989
556,Casa en venta ,364,construidos , 5 recs. ,"5,250,000"," Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.113797,19.4977577
557,Casa en venta ,151,construidos , 3 recs. ,"1,850,000"," Guadalupe Proletaria , Gustavo A. Madero , Distrito Federal ",-99.1553016,19.5221801
558,Casa en venta ,200,construidos , 4 recs. ,"2,350,000"," La Casilda , Gustavo A. Madero , Distrito Federal ",-99.1241711,19.5554408
559,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 30 , San Juan de Aragón I Sección , Gustavo A. Madero , Distrito Federal ",-99.092335,19.4625526
560,Casa en venta ,180,construidos , 3 recs. ,"6,500,000"," Poniente 126 , Nueva Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1477199,19.4863179
561,Casa en venta ,500,construidos , 4 recs. ,"15,200,000"," San Bartolo Atepehuacan , Gustavo A. Madero , Distrito Federal ",-99.1435398,19.4925705
562,Casa en venta ,358,construidos , 6 recs. ,"3,800,000"," 22 118 , Guadalupe Proletaria , Gustavo A. Madero , Distrito Federal ",-99.1553016,19.5221801
563,Casa en venta ,125,construidos , 4 recs. ,"2,150,000"," Rio San Pedro , Jorge Negrete , Gustavo A. Madero , Distrito Federal ",-99.1464039,19.5289349
564,Casa en venta ,80,construidos , 3 recs. ,"2,000,000"," AV HENRY FORD 351 , Bondojito , Gustavo A. Madero , Distrito Federal ",-99.1084775,19.4662379
565,Casa en venta ,400,construidos , 4 recs. ,"4,950,000"," Poniente , Magdalena De Las Salinas , Gustavo A. Madero , Distrito Federal ",-99.146999,19.4813447
566,Casa en venta ,382,construidos , 3 recs. ,"3,000,000"," COQUIMBO 680 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1279073,19.4874448
567,Casa en venta ,430,construidos ,,"8,200,000"," Chiclayo 680 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1312825,19.4894379
568,Casa en venta ,230,construidos , 3 recs. ,"2,650,000"," NORTE 19 5222 , Nueva Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1479894,19.4855042
569,Casa en venta ,411,construidos , 4 recs. ,"6,499,999"," cuauhtemoc 38 , Aragón , Gustavo A. Madero , Distrito Federal ",-99.1163255,19.4811222
570,Casa en venta ,634,construidos , 7 recs. ,"6,900,000"," Calle 28 101 , Progreso Nacional , Gustavo A. Madero , Distrito Federal ",-99.1545448,19.5191104
571,Casa en venta ,260,construidos , 3 recs. ,"5,500,000"," Venta Casa , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
572,Casa en venta ,528,construidos , 3 recs. ,"3,400,000"," Norte 9 A 5143 , Panamericana , Gustavo A. Madero , Distrito Federal ",-99.1442965,19.4822413
573,Casa en venta ,235,construidos , 3 recs. ,"2,450,469"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
574,Casa en venta ,256,construidos , 3 recs. ,"3,500,000"," NORTE 66 , Mártires De Río Blanco , Gustavo A. Madero , Distrito Federal ",-99.1110528,19.4606618
575,Casa en venta ,136,construidos , 3 recs. ,"2,450,000"," Puerto Progreso 124 , Casas Alemán Amp , Gustavo A. Madero , Distrito Federal ",-99.0826287,19.4789855
576,Casa en venta ,306,construidos , 3 recs. ,"5,200,000"," Villa Gustavo A. Madero , Gustavo A. Madero , Distrito Federal ",-99.1135903,19.4838854
577,Casa en venta ,258,construidos , 4 recs. ,"8,450,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
578,Casa en venta ,382,construidos , 4 recs. ,"13,300,000"," Managua , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1309361,19.4936024
579,Casa en venta ,240,construidos , 3 recs. ,"4,500,000"," Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.113797,19.4977577
580,Casa en venta ,215,construidos , 4 recs. ,"3,700,000"," Jorge Negrete , Gustavo A. Madero , Distrito Federal ",-99.1435398,19.5264606
581,Casa en venta ,345,construidos , 6 recs. ,"6,500,000"," Puerto de la Paz 1 , Casas Alemán Amp , Gustavo A. Madero , Distrito Federal ",-99.087586,19.4757639
582,Casa en venta ,200,construidos , 4 recs. ,"5,800,000"," oriente 153 3210 , Salvador Díaz Mirón , Gustavo A. Madero , Distrito Federal ",-99.1018565,19.487256
583,Casa en venta ,185,construidos , 4 recs. ,"1,941,216"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
584,Casa en venta ,450,construidos , 3 recs. ,"13,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
585,Casa en venta ,470,construidos , 4 recs. ,"9,200,000"," Chiclayo , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1288606,19.4920639
586,Casa en venta ,245,construidos , 4 recs. ,"2,692,303"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
587,Casa en venta ,358,construidos , 4 recs. ,"7,500,000"," Eten , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1383258,19.4920746
588,Casa en venta ,475,construidos , 6 recs. ,"5,600,000"," 1531 28 , San Juan De Aragón 6a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0923614,19.4686303
589,Casa en venta ,190,construidos , 4 recs. ,"5,950,000"," Guayaquil 11 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1343953,19.4941153
590,Casa en venta ,384,construidos , 7 recs. ,"9,000,000"," Matanzas , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1272213,19.4970395
591,Casa en venta ,390,construidos , 5 recs. ,"2,800,000"," Cerrada Borondín 0 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1421561,19.4675927
592,Casa en venta ,186,construidos , 4 recs. ,"564,000"," CAMINA A LA ENSEÑANZA 0 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0798513,19.4840308
593,Casa en venta ,370,construidos , 4 recs. ,"5,568,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
594,Casa en venta ,466,de terreno , 8 recs. ,"9,250,000"," Casa muy Amplia y con Excelente Ubicación en Gustavo A. Madero , San Pedro El Chico , Gustavo A. Madero , Distrito Federal ",-99.0977366,19.4713346
595,Casa en venta ,70,construidos , 2 recs. ,"686,000"," TENAYUCA 551 , Zona Escolar , Gustavo A. Madero , Distrito Federal ",-99.1639804,19.528353
596,Casa en venta ,285,construidos ,,"4,300,000"," Jose Maria Mata , Constitución De La República , Gustavo A. Madero , Distrito Federal ",-99.1003219,19.4842339
597,Casa en venta ,180,construidos , 3 recs. ,"1,150,000"," Turquesa 43 , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1157077,19.4727725
598,Casa en venta ,240,construidos , 3 recs. ,"4,500,000"," Tepetates , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.1134512,19.4929862
599,Casa en venta ,165,construidos , 3 recs. ,"2,600,000"," Calle 1505 45 , San Juan De Aragón 6a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0703503,19.4675997
600,Casa en venta ,170,construidos , 3 recs. ,"6,200,000"," Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1220962,19.5002857
601,Casa en venta ,240,construidos , 3 recs. ,"5,600,000"," San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1214045,19.5069515
602,Casa en venta ,990,construidos , 4 recs. ,"11,900,000"," Garrido 131 , Villa Gustavo A. Madero , Gustavo A. Madero , Distrito Federal ",-99.1158557,19.4821859
603,Casa en venta ,457,construidos , 3 recs. ,"8,200,000"," 6 de Octubre 25 , San Bartolo Atepehuacan , Gustavo A. Madero , Distrito Federal ",-99.1434857,19.4919861
604,Casa en venta ,168,construidos , 4 recs. ,"5,501,000"," Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1490745,19.5232329
605,Casa en venta ,265,construidos , 4 recs. ,"1,941,216"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
606,Casa en venta ,110,construidos , 3 recs. ,"2,600,000"," Temaca 0 , Aragón Inguaran , Gustavo A. Madero , Distrito Federal ",-99.1079434,19.4710381
607,Casa en venta ,166,construidos , 3 recs. ,"4,200,000"," ARAGON000 , Villa De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0605643,19.4672793
608,Casa en venta ,136,construidos , 3 recs. ,"2,325,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
609,Casa en venta ,600,construidos , 4 recs. ,"6,400,000"," La Malinche , Gustavo A. Madero , Distrito Federal ",-99.1051529,19.4521469
610,Casa en venta ,210,construidos , 4 recs. ,"991,298"," Sosola 566 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1417021,19.4882662
611,Casa en venta ,255,construidos , 5 recs. ,"2,800,000"," Norte 56,A 5203 , Tablas De San Agustín , Gustavo A. Madero , Distrito Federal ",-99.114493,19.4649797
612,Casa en venta ,222,construidos , 3 recs. ,"4,800,000"," Guadalupe Victoria , Gustavo A. Madero , Distrito Federal ",-99.1393889,19.4706794
613,Casa en venta ,231,construidos , 7 recs. ,"2,500,000"," Loma La Palma , Gustavo A. Madero , Distrito Federal ",-99.1442316,19.5551602
614,Casa en venta ,400,de terreno , 4 recs. ,"12,630,000"," Casa muy Amplia en Colonia Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1273446,19.4942275
615,Casa en venta ,370,construidos , 5 recs. ,"3,900,000"," Polar , Tepeyac Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1254627,19.4803043
616,Casa en venta ,447,construidos , 4 recs. ,"4,600,000"," Managua 725 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1318217,19.4924435
617,Casa en venta ,570,construidos , 4 recs. ,"6,300,000"," Del Pielago , Residencial Acueducto de Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1548685,19.5260344
618,Casa en venta ,220,construidos , 3 recs. ,"860,000"," DEL GOLFO 00 , Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1526169,19.5245668
619,Casa en venta ,215,construidos , 4 recs. ,"3,700,000"," Jorge Negrete , Gustavo A. Madero , Distrito Federal ",-99.1435398,19.5264606
620,Casa en venta ,357,construidos , 3 recs. ,"3,900,000"," Chiconautla Mz. 17 ,1 Lt. 5 , Santa Isabel Tola , Gustavo A. Madero , Distrito Federal ",-99.1098439,19.4989607
621,Casa en venta ,245,construidos , 4 recs. ,"4,600,000"," Ambato , Gustavo A. Madero , Distrito Federal ",-99.1288767,19.5000712
622,Casa en venta ,201,construidos , 3 recs. ,"4,500,000"," Guadalupe Victoria , Gustavo A. Madero , Distrito Federal ",-99.1393889,19.4706794
623,Casa en venta ,230,construidos , 5 recs. ,"6,500,000"," Arroyo de Ahuehuetes null , Residencial La Escalera , Gustavo A. Madero , Distrito Federal ",-99.1395396,19.5108176
624,Casa en venta ,540,construidos ,,"5,500,000"," San Juan de Aragón III Sección , Gustavo A. Madero , Distrito Federal ",-99.0723139,19.4526915
625,Casa en venta ,168,construidos , 4 recs. ,"5,500,001"," Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1490745,19.5232329
626,Casa en venta ,265,construidos , 4 recs. ,"3,031,061"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
627,Casa en venta ,288,construidos , 4 recs. ,"6,500,000"," Cienfuegos , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1298287,19.4927791
628,Casa en venta ,150,construidos , 5 recs. ,"3,999,999"," NORTE 70 5847 , Bondojito , Gustavo A. Madero , Distrito Federal ",-99.1068865,19.4676335
629,Casa en venta ,200,construidos , 3 recs. ,"10,950,000"," Uruyen 55 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1441736,19.5121693
630,Casa en venta ,130,construidos , 3 recs. ,"569,030"," CALLE 313 00 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0900856,19.4881312
631,Casa en venta ,60,construidos , 2 recs. ,"1,150,100"," Insurgentes Norte 1260 , Capultitlán , Gustavo A. Madero , Distrito Federal ",-99.133055,19.4775147
632,Casa en venta ,204,construidos , 3 recs. ,"2,839,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
633,Casa en venta ,246,construidos , 3 recs. ,"8,850,000"," Chiclayo 1 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1288606,19.4920639
634,Casa en venta ,168,construidos , 4 recs. ,"5,500,003"," Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1490745,19.5232329
635,Casa en venta ,300,construidos , 4 recs. ,"3,928,000"," Del Bosque , Gustavo A. Madero , Distrito Federal ",-99.1435398,19.5441434
636,Casa en venta ,181,construidos , 3 recs. ,"4,290,000"," Huancayo 0 , Colonia Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1393224,19.4940109
637,Casa en venta ,220,construidos , 3 recs. ,"798,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
638,Casa en venta ,399,construidos , 10 recs. ,"7,800,000"," Francisco Tamagno 187 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1330792,19.4653435
639,Casa en venta ,168,construidos , 4 recs. ,"5,500,000"," Acueducto De Guadalupe , Gustavo A. Madero , Distrito Federal ",-99.1490745,19.5232329
640,Casa en venta ,165,construidos , 3 recs. ,"2,742,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
641,Casa en venta ,194,construidos , 4 recs. ,"1,350,000"," HUASTECA 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1250777,19.4725932
642,Casa en venta ,270,construidos , 3 recs. ,"1,850,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
643,Casa en venta ,160,construidos , 3 recs. ,"1,098,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
644,Casa en venta ,300,construidos , 4 recs. ,"1,398,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
645,Casa en venta ,250,construidos , 3 recs. ,"3,380,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
646,Casa en venta ,180,construidos , 3 recs. ,"1,188,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
647,Casa en venta ,137,construidos , 2 recs. ,"3,700,000"," JADE 15 , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1175683,19.4725065
648,Casa en venta ,184,construidos , 3 recs. ,"1,643,800"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
649,Casa en venta ,233,construidos ,,"5,700,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
650,Casa en venta ,270,construidos , 3 recs. ,"3,308,816"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
651,Casa en venta ,300,construidos , 4 recs. ,"12,380,000"," pernambuco 00 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1256585,19.4913741
652,Casa en venta ,190,construidos , 3 recs. ,"900,000"," León Cavallo 78 , Vallejo , Gustavo A. Madero , Distrito Federal ",-99.1284833,19.4680879
653,Casa en venta ,560,construidos , 1 rec. ,"8,900,000"," Privada de Francisco moreno , Villa Gustavo A. Madero , Gustavo A. Madero , Distrito Federal ",-99.1104889,19.4816996
654,Casa en venta ,370,construidos , 4 recs. ,"3,429,282,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
655,Casa en venta ,194,construidos , 3 recs. ,"1,100,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
656,Casa en venta ,599,construidos , 4 recs. ,"4,180,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
657,Casa en venta ,235,construidos , 3 recs. ,"1,295,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
658,Casa en venta ,301,construidos , 3 recs. ,"5,980,000"," Turmalina , Estrella , Gustavo A. Madero , Distrito Federal ",-99.1146477,19.4745274
659,Casa en venta ,120,construidos , 4 recs. ,"1,285,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
660,Casa en venta ,120,construidos , 3 recs. ,"2,045,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
661,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
662,Casa en venta ,160,construidos , 3 recs. ,"1,621,193"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
663,Casa en venta ,234,construidos , 3 recs. ,"1,604,082"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
664,Casa en venta ,160,construidos , 3 recs. ,"5,543,125"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
665,Casa en venta ,165,construidos , 4 recs. ,"1,248,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
666,Casa en venta ,115,construidos , 3 recs. ,"6,500,000"," Coquimbo 0 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.127119,19.488592
667,Casa en venta ,447,construidos , 3 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
668,Casa en venta ,416,construidos , 4 recs. ,"13,000,000"," Oruro 20 , Lindavista Sur , Gustavo A. Madero , Distrito Federal ",-99.1288615,19.4906193
669,Casa en venta ,227,construidos , 3 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
670,Casa en venta ,340,construidos , 4 recs. ,"4,200,000"," Ingeniero Braulio Martínez 2 , Guadalupe Insurgentes , Gustavo A. Madero , Distrito Federal ",-99.1343466,19.470947
671,Casa en venta ,200,construidos , 5 recs. ,"3,400,000"," NORTE 24 00 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1248628,19.4736233
672,Casa en venta ,222,construidos , 3 recs. ,"5,550,000"," CATAMARCA , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1258998,19.5034532
673,Casa en venta ,164,construidos , 3 recs. ,"2,596,500"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
674,Casa en venta ,447,construidos , 4 recs. ,"3,130,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
675,Casa en venta ,120,construidos , 4 recs. ,"1,292,576"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
676,Casa en venta ,131,construidos , 2 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
677,Casa en venta ,245,construidos , 4 recs. ,"4,975,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
678,Casa en venta ,70,construidos , 2 recs. ,"1,505,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
679,Casa en venta ,370,construidos , 3 recs. ,"1,319,514"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
680,Casa en venta ,280,construidos , 3 recs. ,"1,548,293"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
681,Casa en venta ,190,construidos , 6 recs. ,"4,500,000"," Ampliación San Juan de Aragón , Gustavo A. Madero , Distrito Federal ",-99.1048072,19.4753714
682,Casa en venta ,190,construidos , 4 recs. ,"1,235,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
683,Casa en venta ,168,construidos , 4 recs. ,"1,842,128"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
684,Casa en venta ,260,construidos , 3 recs. ,"1,435,167"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
685,Casa en venta ,272,construidos , 4 recs. ,"4,980,000"," CALLE 604 115 , San Juan De Aragón 5a Secc. , Gustavo A. Madero , Distrito Federal ",-99.0657011,19.4510633
686,Casa en venta ,370,construidos , 5 recs. ,"6,245,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
687,Casa en venta ,252,construidos , 4 recs. ,"1,058,000"," BONAO 120 , Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1297208,19.5017617
688,Casa en venta ,180,construidos , 3 recs. ,"1,340,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
689,Casa en venta ,200,construidos , 4 recs. ,"2,600,000"," 625 0 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0648325,19.4533198
690,Casa en venta ,184,construidos , 4 recs. ,"3,100,000"," Cerrada Atoyac , San Pedro Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1190011,19.5023548
691,Casa en venta ,529,construidos , 4 recs. ,"12,500,000"," Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1324282,19.5037694
692,Casa en venta ,250,construidos , 3 recs. ,"9,000,000"," Lindavista Norte , Gustavo A. Madero , Distrito Federal ",-99.1276295,19.494112
693,Casa en venta ,148,construidos , 3 recs. ,"564,000"," CAMINO A LA ENSEÑANZA 00 , Campestre Aragón , Gustavo A. Madero , Distrito Federal ",-99.0802275,19.4842063
694,Casa en venta ,180,construidos , 4 recs. ,"3,980,000"," Avenida del Tepeyac , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1240759,19.474166
695,Casa en venta ,342,construidos , 4 recs. ,"8,200,000"," Paranagua , Residencial Zacatenco , Gustavo A. Madero , Distrito Federal ",-99.1265733,19.50549
696,Casa en venta ,260,construidos , 5 recs. ,"9,200,000"," Guanabara 47 , Torres Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1464891,19.5094197
697,Casa en venta ,80,construidos , 2 recs. ,"2,000,000"," Av. 593 80 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0729104,19.4530752
698,Casa en venta ,259,construidos , 3 recs. ,"5,500,000"," Col. Industrial 0 , Industrial , Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
699,Casa en venta ,140,construidos , 3 recs. ,"2,160,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
700,Casa en venta ,360,construidos , 4 recs. ,"3,000,000"," Avenida 508 20 , San Juan De Aragón , Gustavo A. Madero , Distrito Federal ",-99.0929339,19.462765
701,Casa en venta ,41,construidos , 1 rec. ,"1,180,000"," Av Ferrocarril Hidalgo , Santiago Atzacoalco , Gustavo A. Madero , Distrito Federal ",-99.0965312,19.4946796
702,Casa en venta ,175,construidos , 4 recs. ,"5,900,000"," Bonao 0 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1298228,19.5011203
703,Casa en venta ,500,construidos , 4 recs. ,"970,164"," MOLLENDO 984 , Lindavista , Gustavo A. Madero , Distrito Federal ",-99.1253849,19.498681
704,Casa en venta ,270,construidos , 3 recs. ,"1,675,000"," Gustavo A. Madero , Distrito Federal ",-99.1236134,19.4873329
705,Casa en venta ,400,construidos , 4 recs. ,"991,298"," SOLOLÁ 564 , Valle Del Tepeyac , Gustavo A. Madero , Distrito Federal ",-99.1417121,19.4881653
706,Casa en venta ,160,construidos , 3 recs. ,"596,000"," CALLE 313 29 , El Coyol , Gustavo A. Madero , Distrito Federal ",-99.0896753,19.4890573
