attributes,price,status,adress,link
 299 m² construidos | 3 recs. ,"525,023",Casa en venta , NORTE 80 A 6206 - Gertrudis Sánchez 1a Sección - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-871531152-amplia-casa-en-la-gustavo-a-madero-_JM#position=33&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 480 m² construidos | 4 recs. ,"1,696,044",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843516762-hermosa-y-amplia-casa-a-buen-precio-en-planetario-lindavista-_JM#position=34&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 112 m² construidos | 2 recs. ,"1,966,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852199670-casa-en-magdalena-de-las-salinas-mx20-jm9345-_JM#position=35&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 380 m² construidos | 3 recs. ,"3,939,600",Casa en venta , FARALLONES 0 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-798747980-tg-venta-de-casa-de-3-recamaras-1-bano-_JM#position=36&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 146 m² construidos | 3 recs. ,"595,030",Casa en venta , NORTE 3A 0 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-868594874-casa-en-excelentes-condiciones-super-ubicada-_JM#position=37&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 150 m² construidos | 4 recs. ,"1,150,000",Casa en venta , CALLE 661 0 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830879031-aprovecha-casa-en-remate-col-san-juan-de-aragon-dh-_JM#position=38&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 165 m² construidos | 3 recs. ,"2,600,000",Casa en venta , 1505 46 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-775883679-casa-de-oportunidad-en-san-juan-de-aragon-_JM#position=39&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 200 m² construidos | 3 recs. ,"4,970,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-864925195-casa-en-remate-lindavista-gustavo-a-madero-buena-zona-_JM#position=40&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 225 m² construidos | 3 recs. ,"4,870,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-845812212-casa-en-remate-san-juan-de-aragon-ii-secc-gustavo-a-madero-_JM#position=41&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 570 m² construidos | 4 recs. ,"4,480,000",Casa en venta , Arequipa 831 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-845355175-remateshipotecariosmx-_JM#position=42&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 192 m² construidos | 4 recs. ,"3,400,000",Casa en venta , volcan ceboruco 81 - La Pradera - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-861269264-hermosa-casa-con-departamento-_JM#position=43&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 300 m² construidos | 4 recs. ,"970,164",Casa en venta , MOLIENDO 00 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-847157190-casa-rematada-col-lindavista-gustavo-a-madero-_JM#position=44&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 390 m² construidos | 4 recs. ,"5,073,900",Casa en venta , Paranagua 00 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-826360878-venta-bonita-casa-lidavista-norte-gran-oportunidad-remate-b-_JM#position=45&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 210 m² construidos | 3 recs. ,"1,607,888",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852177236-casa-en-san-juan-de-aragon-iii-seccion-mx20-jq3989-_JM#position=46&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 350 m² construidos | 4 recs. ,"991,298",Casa en venta , Sololá 00 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-848721274-super-precio-casa-en-valle-del-tepeyac-_JM#position=47&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 145 m² construidos | 3 recs. ,"1,720,000",Casa en venta , Puerto Progreso 0 - Ampliación Casas Alemán - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869580888-casa-adjudicada-col-ampliacion-casas-aleman-gam-_JM#position=48&type=item&tracking_id=83824ff7-aa39-4a4b-b30a-50b76cf10544
 300 m² construidos | 4 recs. ,"991,298",Casa en venta , Sololá 00 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-848260279-precio-especial-casa-en-valle-del-tepeyac-_JM#position=1&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 260 m² construidos | 4 recs. ,"970,164",Casa en venta , MOLLENDO 984 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-845348433-remato-casa-en-gustavo-a-madero-urge-hb-_JM#position=2&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 618 m² construidos | 4 recs. ,"1,250,000",Casa en venta , Managua 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-829858621-urgente-remato-casa-en-colonia-lindavista-_JM#position=3&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 370 m² construidos | 4 recs. ,"5,400,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-828878737-casa-en-venta-en-colonia-lindavista-adtrlv183-_JM#position=4&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 400 m² construidos | 4 recs. ,"6,400,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-871959822-casa-en-posesion-en-tepeyac-nsurgentes-gam-_JM#position=5&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 650 m² construidos | 4 recs. ,"1,108,902",Casa en venta , AREQUIPE 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-868548623-remato-casa-a-650m-de-deportivo-18-de-marzo-mb-dao-_JM#position=6&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 85 m² construidos | 3 recs. ,"1,435,000",Casa en venta , JUAN DE DIOS BATIZ 515 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-798797101-tg-venta-de-departamento-de-3-recamaras-1-bano-_JM#position=7&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 180 m² construidos | 3 recs. ,"860,000",Casa en venta , del golfo 23 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-823208501-remato-casa-en-acueducto-de-guadalupe-gam-exp122-_JM#position=8&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 465 m² construidos | 3 habs. ,"12,800,000",Casa en venta , Lindavista 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-777129891-venta-de-casa-en-linda-vista--_JM#position=9&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 447 m² construidos | 4 recs. ,"3,130,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-859908001-remate-bancario-en-lindavista-gustavo-a-madero-cdmx-_JM#position=10&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 750 m² construidos | 6 recs. ,"3,100,000",Casa en venta , CALI 1 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-870068273-magnifica-casa-en-lindavista-a-excelente-precio-remate-anac-_JM#position=11&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 270 m² construidos | 3 recs. ,"1,675,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-861947261-remate-bancario-en-amp-la-providencia-gustavo-a-madero-cdmx-_JM#position=12&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 22 m² construidos | 3 recs. ,"5,950,000",Casa en venta , Arroyo de los ahuehuetes 33 - Residencial La Escalera - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-848590663-casa-en-venta-lindavista-_JM#position=13&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 180 m² construidos | 3 recs. ,"1,150,000",Casa en venta , TURQUESA 0 - Estrella - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-829831511-vendo-casa-en-turquesa-col-estrella-gam-prz-_JM#position=14&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 360 m² construidos | 3 recs. ,"1,250,000",Casa en venta , Calle 615 0 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-830509152-casa-en-venta-cerca-de-metro-deportivo-oceania-_JM#position=15&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 115 m² construidos | 3 recs. ,"595,000",Casa en venta , NORTE 3 A 0 - Defensores De La República - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-867666310-magnifica-oportunidad-casa-en-gustavo-a-madero-no-creditos--_JM#position=16&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 202 m² construidos | 4 recs. ,"5,100,100",Casa en venta , Ambato 0 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-799647570-casa-ambato-lindavista-cdmx-remate-hipotecario-sg-w-_JM#position=17&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 223 m² construidos | 4 recs. ,"2,950,000",Casa en venta , Norte 90 6090 - Gertrudis Sánchez 1a Sección - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-861870491-vendo-casa-en-dos-pisos-en-gertrudis-sanchez-dy-_JM#position=18&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 80 m² cubiertos | 2 habs. ,"2,160,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-859235620-remate-bancario-en-aragon-iii-secc-gustavo-a-madero-cdmx-_JM#position=19&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 200 m² cubiertos | 4 habs. ,"991,298",Casa en venta , CALLE SOLOLÁ 566 - Valle Del Tepeyac - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-848071081-casa-de-remate-bancario-dss84-_JM#position=20&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 482 m² construidos | 4 recs. ,"1,357,243",Casa en venta , Arequipa786 - Lindavista Norte - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869883540-casa-sola-en-venta-lindavista-norte-_JM#position=21&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 180 m² construidos | 5 recs. ,"3,400,000",Casa en venta , Norte 24 - Industrial - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-826764744-remato-casa-cerca-de-insurgentes-norte-adjudicada-ro-_JM#position=22&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 447 m² construidos | 4 recs. ,"4,600,000",Casa en venta , Managua 725 - Colonia Lindavista Sur - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-775379859-casa-de-oportunidad-en-lindavista-sur-_JM#position=23&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 230 m² construidos | 3 recs. ,"2,790,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-872677711-remate-en-nueva-vallejo-gustavo-a-madero-cdmx-_JM#position=24&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 600 m² construidos | 3 recs. ,"3,956,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-858485437-remate-bancario-en-la-pradera-gustavo-a-madero-cdmx-_JM#position=25&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 300 m² construidos | 4 recs. ,"1,390,748",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-857961530-aproveche-casa-en-remate-churubusco-tepeyac-gvo-a-madero-_JM#position=26&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 230 m² construidos | 4 recs. ,"760,000",Casa en venta , CALLE 317 0 - El Coyol - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-833454639-ojo-hermosa-casa-a-4-calles-del-deportivo-bicentenario-lr-_JM#position=27&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 220 m² construidos | 3 recs. ,"2,912,737",Casa en venta , COQUIMBO 00 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869034904-jlg-venta-casa-calle-coquimbo-lindavista-gam-cdmx-remate-_JM#position=28&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 171 m² construidos | 4 recs. ,"4,000,000",Casa en venta , Calle 653 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852376361-rcv-2026-casa-venta-colonia-san-juan-de-aragon-iv-y-v-seccion-gustavo-a-madero-_JM#position=29&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 200 m² construidos | 3 recs. ,"2,380,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-832665837-casa-en-mixcoatl-362condominio-sta-isabel-tolagustavo-amadero-_JM#position=30&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 360 m² construidos | 4 recs. ,"3,000,000",Casa en venta , Av. 508 20 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-775376673-casa-de-oportunidad-en-san-juan-de-aragon-_JM#position=31&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 480 m² construidos | 5 recs. ,"4,500,000",Casa en venta , de la borrasca 57 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-863965838-casa-ideal-para-negocio-bodega-o-escuela-suelo-habitacional-_JM#position=32&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 132 m² construidos | 3 recs. ,"1,158,500",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-816788724-bonita-casa-en-la-colonia-industrial-cdmx-_JM#position=33&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 255 m² construidos | 5 recs. ,"2,550,000",Casa en venta , Norte 56 A 5203 - Tablas De San Agustín - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-777739276-casa-de-oportunidad-en-gam-_JM#position=34&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 137 m² construidos | 3 recs. ,"1,578,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852183739-remate-bancario-en-calle-641-san-juan-de-aragon-gustavo-a-madero-_JM#position=35&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 100 m² construidos | 2 recs. ,"1,831,590",Casa en venta , Juan Bosco 000 - Vasco De Quiroga - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-802147911-lb-vendo-casa-vasco-de-quiroga-gustavo-a-madero-cdmx-_JM#position=36&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 320 m² construidos | 6 recs. ,"7,300,000",Casa en venta , Villa Gustavo A. Madero - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-833470292-casa-con-uso-de-suelo-comercial-habitacional-gam-_JM#position=37&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 124 m² construidos | 4 recs. ,"2,142,000",Casa en venta , Calle Juan Bosco 107 - Vasco De Quiroga - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-826763815-remato-casa-adjudicada-en-gustavo-a-madero-ro-_JM#position=38&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 150 m² construidos | 4 habs. ,"3,000,000",Casa en venta , 629 17 - San Juan De Aragón 4a Secc. - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-826421276-casa-san-juan-de-aragon-cerca-del-aeropuerto-_JM#position=39&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 64 m² cubiertos | 2 habs. ,"1,450,000",Casa en venta , Tercera cerrada de la Bandera 9 vivienda II - Santa María Ticoman - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-827296284-excelente-casa-en-privada-_JM#position=40&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 155 m² construidos | 3 recs. ,"2,150,000",Casa en venta , Avenida 603 21 - San Juan De Aragón - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-826764188-remato-casa-en-san-juan-de-aragon-adjudicada-ro-_JM#position=41&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 370 m² construidos | 4 recs. ,"5,400,000",Casa en venta , Paranagua 217 - Lindavista - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-775379865-casa-de-oportunidad-en-lindavista-_JM#position=42&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 120 m² construidos | 2 recs. ,"1,340,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-859786534-bonita-casa-en-remate-casas-aleman-gvo-a-madero-_JM#position=43&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 140 m² construidos | 3 recs. ,"2,160,000",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-852179663-remate-bancario-en-santa-isabel-tola-gustavo-a-madero-cdmx-_JM#position=44&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 366 m² construidos | 4 recs. ,"990,000",Casa en venta , Puerto Progreso124 - Ampliación Casas Alemán - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869883572-casa-sola-en-venta-ampliacion-casas-aleman-_JM#position=45&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 220 m² construidos | 3 recs. ,"2,175,809",Casa en venta , 623 00 - San Juan De Aragón 5a Secc. - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869571656-jlg-venta-de-casa-sanjuan-de-aragon-5ta-sec-gam-cdmx-_JM#position=46&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 240 m² construidos | 4 recs. ,"1,355,000",Casa en venta , HUASTECA 46 - Industrial - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-824587902-oportunidad-casa-junto-a-plaza-tepeyac-en-remate-_JM#position=47&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 600 m² cubiertos | 4 habs. ,"718,794",Casa en venta , FARO DE ALEJANDRIA 38 - Siete Maravillas - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-840755716-remato-casa-en-gustavo-a-madero-col-siete-maravillas-db-_JM#position=48&type=item&tracking_id=37f57852-2194-4224-89af-6841239636b5
 120 m² construidos | 2 recs. ,"2,083,000",Casa en venta , DE LOS FARALLONES 0 - Acueducto De Guadalupe - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-871432007-fermus-casa-en-venta-colonia-acueducto-de-guadalupe-gam-_JM#position=1&type=item&tracking_id=fbaf2a8e-6c58-4901-a214-6e6a3860fded
 115 m² construidos | 3 recs. ,"1,245,772",Casa en venta , Norte 50 0 - La Joyita - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-837811039-od-casa-en-la-joyita-gam-en-remate-bancario-_JM#position=2&type=item&tracking_id=fbaf2a8e-6c58-4901-a214-6e6a3860fded
 200 m² cubiertos | 3 recs. ,"1,371,030",Casa en venta , Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-869038796-casa-en-volcan-de-sta-maria-la-providencia-gustavo-a-madero-_JM#position=3&type=item&tracking_id=fbaf2a8e-6c58-4901-a214-6e6a3860fded
 225 m² construidos | 6 recs. ,"3,600,000",Casa en venta , atlacomulco 1 - Atzacoalco - Gustavo A. Madero - Distrito Federal ,https://casa.metroscubicos.com/MLM-843333850-casa-en-gustavo-a-madero-cdmx-_JM#position=4&type=item&tracking_id=fbaf2a8e-6c58-4901-a214-6e6a3860fded
