,m2,State,Rooms,Price,Status,Adress
867,300,construidos , 4 recs. ,"1,576,719",Casa en venta ," Benito Juárez , Distrito Federal "
868,249,construidos , 3 recs. ,"15,219,666",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
869,348,construidos , 4 recs. ,"17,500,000",Casa en venta ," Tlacoquemécatl Del Valle , Benito Juárez , Distrito Federal "
870,195,construidos , 3 recs. ,"6,950,000",Casa en venta ," Amores , Del Valle Centro , Benito Juárez , Distrito Federal "
871,325,construidos , 3 recs. ,"14,850,000",Casa en venta ," Aniceto Ortega , Benito Juárez , Distrito Federal "
872,235,construidos , 3 recs. ,"14,268,042",Casa en venta ," Amores , Del Valle Sur , Benito Juárez , Distrito Federal "
873,224,construidos , 3 recs. ,"4,080,000",Casa en venta ," Av Juárez 0 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
874,266,construidos , 4 recs. ,"2,980,000",Casa en venta ," Cincinnati 0 , Nochebuena , Benito Juárez , Distrito Federal "
875,158,construidos , 3 recs. ,"7,400,000",Casa en venta ," Luz Saviñón , Del Valle Centro , Benito Juárez , Distrito Federal "
876,166,construidos , 4 recs. ,"1,617,500",Casa en venta ," Benito Juárez , Distrito Federal "
877,183,construidos , 4 recs. ,"8,900,000",Casa en venta ," Avenida Coyoacán , Del Valle Centro , Benito Juárez , Distrito Federal "
878,100,construidos , 3 recs. ,"375,000",Casa en venta ," SAN FELIPE 85 , Xoco , Benito Juárez , Distrito Federal "
879,250,construidos , 4 recs. ,"1,350,000",Casa en venta ," ROCHESTER 46 , Nápoles , Benito Juárez , Distrito Federal "
880,190,construidos , 3 recs. ,"6,710,000",Casa en venta ," Ixcateopan 0 , Vértiz Narvarte , Benito Juárez , Distrito Federal "
881,650,construidos , 3 recs. ,"22,000,000",Casa en venta ," alabama 81 , Nápoles , Benito Juárez , Distrito Federal "
882,184,construidos , 3 recs. ,"1,456,068",Casa en venta ," Benito Juárez , Distrito Federal "
883,430,construidos , 3 recs. ,"15,300,000",Casa en venta ," Amores 1 , Colonia Del Valle , Benito Juárez , Distrito Federal "
884,241,construidos , 3 recs. ,"1,603,179",Casa en venta ," Benito Juárez , Distrito Federal "
885,196,construidos , 2 recs. ,"1,416,396",Casa en venta ," Benito Juárez , Distrito Federal "
886,278,construidos , 4 recs. ,"1,672,886",Casa en venta ," Benito Juárez , Distrito Federal "
887,360,construidos , 4 recs. ,"1,550,369",Casa en venta ," ENRIQUE PESTALOZZI 622 , Narvarte , Benito Juárez , Distrito Federal "
888,178,construidos , 2 recs. ,"1,617,500",Casa en venta ," Benito Juárez , Distrito Federal "
889,328,construidos , 3 recs. ,"9,100,000",Casa en venta ," Patricio Zanz 1326 , Del Valle Centro , Benito Juárez , Distrito Federal "
890,206,construidos , 3 recs. ,"2,470,000",Casa en venta ," ´Mercaderes 0 , San José Insurgentes , Benito Juárez , Distrito Federal "
891,365,construidos , 6 recs. ,"12,500,000",Casa en venta ," Pablo Ucello , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
892,345,construidos , 3 recs. ,"7,814,480",Casa en venta ," Benito Juárez , Distrito Federal "
893,192,construidos , 3 recs. ,"1,553,529",Casa en venta ," Benito Juárez , Distrito Federal "
894,145,construidos , 3 recs. ,"1,551,869",Casa en venta ," Benito Juárez , Distrito Federal "
895,240,construidos , 4 recs. ,"9,800,000",Casa en venta ," Miguel Laurent 156 , Tlacoquemécatl Del Valle , Benito Juárez , Distrito Federal "
896,276,construidos , 4 recs. ,"14,900,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
897,219,construidos , 3 recs. ,"13,100,000",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
898,330,construidos , 2 recs. ,"1,565,372",Casa en venta ," Benito Juárez , Distrito Federal "
899,206,construidos , 3 recs. ,"1,553,529",Casa en venta ," Benito Juárez , Distrito Federal "
900,323,construidos , 2 recs. ,"2,400,000",Casa en venta ," Benito Juárez , Distrito Federal "
901,330,construidos , 4 recs. ,"14,900,000",Casa en venta ," Lopez Cotilla 1546 , Del Valle Sur , Benito Juárez , Distrito Federal "
902,400,construidos , 4 recs. ,"14,000,000",Casa en venta ," NAPOLES 100 , Nápoles , Benito Juárez , Distrito Federal "
903,240,construidos , 3 recs. ,"1,568,514",Casa en venta ," Benito Juárez , Distrito Federal "
904,336,construidos , 4 recs. ,"5,926,465",Casa en venta ," Benito Juárez , Distrito Federal "
905,167,construidos , 3 recs. ,"5,800,000",Casa en venta ," Alamos , Benito Juárez , Distrito Federal "
906,360,construidos , 4 recs. ,"6,500,000",Casa en venta ," sucre 0 , Moderna , Benito Juárez , Distrito Federal "
907,209,construidos , 2 recs. ,"9,100,000",Casa en venta ," 1a Cda Augusto Rodin 23 , San Juan , Benito Juárez , Distrito Federal "
908,151,construidos , 3 recs. ,"8,980,000",Casa en venta ," Avenida Tres 15 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
909,244,construidos , 2 recs. ,"8,400,000",Casa en venta ," Patricio Sanz , Benito Juárez , Distrito Federal "
910,260,construidos , 4 recs. ,"6,500,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
911,166,construidos , 2 recs. ,"1,075,000",Casa en venta ," CASTILLA 197 0 , Alamos , Benito Juárez , Distrito Federal "
912,266,construidos , 4 recs. ,"2,980,000",Casa en venta ," Cincinnati 0 , Nochebuena , Benito Juárez , Distrito Federal "
913,580,construidos , 3 recs. ,"33,000,000",Casa en venta ," 1 CERRADA DE SAN BORJA 20 1 , Del Valle Centro , Benito Juárez , Distrito Federal "
914,283,construidos , 3 recs. ,"6,500,000",Casa en venta ," Martín Luis Guzmán 297 , Villa De Cortes , Benito Juárez , Distrito Federal "
915,186,construidos , 3 recs. ,"6,700,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
916,188,construidos , 3 recs. ,"6,950,000",Casa en venta ," Anaxagoras 1 , Narvarte Poniente , Benito Juárez , Distrito Federal "
917,298,construidos , 5 recs. ,"9,990,000",Casa en venta ," Virginia 1 , Nativitas , Benito Juárez , Distrito Federal "
918,141,construidos , 3 recs. ,"5,300,000",Casa en venta ," Nativitas , Benito Juárez , Distrito Federal "
919,163,construidos , 3 recs. ,"5,680,000",Casa en venta ," Calle 5 , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
920,271,construidos , 3 recs. ,"8,500,000",Casa en venta ," pilares 408 , Del Valle Centro , Benito Juárez , Distrito Federal "
921,246,construidos , 3 recs. ,"9,190,000",Casa en venta ," San Francisco 635 , Del Valle Centro , Benito Juárez , Distrito Federal "
922,350,construidos , 4 recs. ,"1,048,741",Casa en venta ," IXCATEOPAN 201 201 , Letran Valle , Benito Juárez , Distrito Federal "
923,200,construidos , 3 recs. ,"2,470,000",Casa en venta ," Mercaderes 104 , San José Insurgentes , Benito Juárez , Distrito Federal "
924,100,construidos , 3 recs. ,"538,000",Casa en venta ," MONTEALBAN 0 , Narvarte , Benito Juárez , Distrito Federal "
925,417,construidos , 4 recs. ,"2,570,000",Casa en venta ," Heriberto Frias 1235 , Del Valle Centro , Benito Juárez , Distrito Federal "
926,280,construidos , 3 recs. ,"830,500",Casa en venta ," Callejón de la santísima 12 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
927,200,construidos , 3 recs. ,"3,130,000",Casa en venta ," Benito Juárez , Distrito Federal "
928,300,construidos , 3 recs. ,"2,503,536",Casa en venta ," VICTOR HUGO 0 , Portales , Benito Juárez , Distrito Federal "
929,185,construidos , 3 recs. ,"8,400,000",Casa en venta ," Patricio Sanz 75 , Acacias , Benito Juárez , Distrito Federal "
930,111,construidos , 3 recs. ,"3,950,000",Casa en venta ," Elena Arizmendi Mejia 0 , Colonia Del Valle , Benito Juárez , Distrito Federal "
931,250,construidos , 4 recs. ,"1,148,653",Casa en venta ," ANA MARIA MIER 21 21 , Narvarte , Benito Juárez , Distrito Federal "
932,90,construidos , 2 recs. ,"4,650,000",Casa en venta ," Obrero Mundial 144 , Del Valle Norte , Benito Juárez , Distrito Federal "
933,231,construidos , 4 recs. ,"10,700,000",Casa en venta ," Dr José María Vértiz , Vértiz Narvarte , Benito Juárez , Distrito Federal "
934,200,construidos ,,"11,300,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
935,148,construidos , 3 recs. ,"6,070,000",Casa en venta ," San Juan , Benito Juárez , Distrito Federal "
936,115,construidos , 3 recs. ,"10,600,000",Casa en venta ," Ernestina Larrainzar 9 , Del Valle Centro , Benito Juárez , Distrito Federal "
937,140,construidos , 3 recs. ,"5,990,000",Casa en venta ," San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
938,488,construidos , 6 recs. ,"11,495,000",Casa en venta ," Xochicalco , Narvarte Oriente , Benito Juárez , Distrito Federal "
939,141,construidos ,,"2,600,000",Casa en venta ," Benito Juárez , Distrito Federal "
940,347,construidos , 4 recs. ,"7,700,000",Casa en venta ," Ixcateopan 0 , Letran Valle , Benito Juárez , Distrito Federal "
941,276,construidos , 4 recs. ,"7,990,000",Casa en venta ," Mitla 1 , Colonia Narvarte Oriente , Benito Juárez , Distrito Federal "
942,195,construidos , 3 recs. ,"7,300,000",Casa en venta ," Cerrada Carraci 0 , San Juan , Benito Juárez , Distrito Federal "
943,270,construidos , 4 recs. ,"1,320,000",Casa en venta ," OHIO 15 , Nápoles , Benito Juárez , Distrito Federal "
944,600,construidos , 4 recs. ,"1,320,000",Casa en venta ," OHIO 13 , Nápoles , Benito Juárez , Distrito Federal "
945,146,construidos , 2 recs. ,"7,304,840",Casa en venta ," Matias Romero 85 , Del Valle Centro , Benito Juárez , Distrito Federal "
946,395,construidos , 5 recs. ,"12,900,000",Casa en venta ," Monte Alban 229 , Narvarte , Benito Juárez , Distrito Federal "
947,280,construidos , 4 recs. ,"7,985,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
948,364,construidos , 4 recs. ,"5,500,000",Casa en venta ," sucre 1 , Moderna , Benito Juárez , Distrito Federal "
949,500,construidos , 4 recs. ,"1,352,036",Casa en venta ," GABRIEL MANCERA 46 , Del Valle Norte , Benito Juárez , Distrito Federal "
950,218,construidos , 3 recs. ,"2,240,000",Casa en venta ," EMPERADORES 0 , Portales , Benito Juárez , Distrito Federal "
951,200,construidos , 4 recs. ,"1,049,998",Casa en venta ," MARIA HERNANDEZ ZARCO 68 , Alamos , Benito Juárez , Distrito Federal "
952,362,construidos , 3 recs. ,"10,470,000",Casa en venta ," Nicolas San Juan 1 , Piedad Narvarte , Benito Juárez , Distrito Federal "
953,167,construidos , 3 recs. ,"6,700,000",Casa en venta ," Avenida ! de Mayo , San Pedro De Los Pinos , Benito Juárez , Distrito Federal "
954,240,construidos , 4 recs. ,"1,209,000",Casa en venta ," NICOLAS SAN JUAN 325 325 , Del Valle Centro , Benito Juárez , Distrito Federal "
955,255,construidos , 3 recs. ,"8,950,000",Casa en venta ," Pestalozzi , Narvarte Poniente , Benito Juárez , Distrito Federal "
956,130,construidos , 3 recs. ,"596,275",Casa en venta ," Benito Juárez , Distrito Federal "
957,77,construidos , 2 recs. ,"4,519,900",Casa en venta ," Popocatepetl , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
958,100,construidos , 2 recs. ,"5,200,000",Casa en venta ," Amado Nervo 114 , Moderna , Benito Juárez , Distrito Federal "
959,214,construidos , 3 recs. ,"5,400,000",Casa en venta ," Zempoala , Narvarte Oriente , Benito Juárez , Distrito Federal "
960,180,construidos , 3 recs. ,"1,155,966",Casa en venta ," CASTILLA 142 142 , Alamos , Benito Juárez , Distrito Federal "
961,260,construidos , 3 recs. ,"9,350,000",Casa en venta ," NOCHEBUENA 2 , Nochebuena , Benito Juárez , Distrito Federal "
962,100,construidos , 3 recs. ,"569,000",Casa en venta ," DIVISION DEL NORTE 2422 , Portales Norte , Benito Juárez , Distrito Federal "
963,200,construidos , 4 recs. ,"950,000",Casa en venta ," CUMBRES DE MALTRATA 599 599 , Periodista , Benito Juárez , Distrito Federal "
964,350,construidos , 3 recs. ,"13,900,000",Casa en venta ," Mitla , Narvarte Poniente , Benito Juárez , Distrito Federal "
965,364,construidos , 4 recs. ,"5,500,000",Casa en venta ," Sucre 36 , Moderna , Benito Juárez , Distrito Federal "
966,72,construidos , 2 recs. ,"3,027,333",Casa en venta ," OBRERO MUNDIAL 0 , Narvarte , Benito Juárez , Distrito Federal "
967,233,construidos , 3 recs. ,"10,500,000",Casa en venta ," Heriberto Frias , Del Valle Norte , Benito Juárez , Distrito Federal "
968,293,construidos , 3 recs. ,"17,000,000",Casa en venta ," Wisconsin 0000 , Ciudad De Los Deportes , Benito Juárez , Distrito Federal "
969,235,construidos , 3 recs. ,"14,286,042",Casa en venta ," Amores , Del Valle Norte , Benito Juárez , Distrito Federal "
970,140,construidos , 2 recs. ,"5,900,000",Casa en venta ," Alhambra 1011 , Portales Sur , Benito Juárez , Distrito Federal "
971,180,construidos , 4 recs. ,"1,353,000",Casa en venta ," GABRIEL MANCERA 0 , Colonia Del Valle , Benito Juárez , Distrito Federal "
972,207,construidos , 3 recs. ,"8,250,000",Casa en venta ," Del Valle Centro , Benito Juárez , Distrito Federal "
973,200,construidos , 3 recs. ,"2,160,000",Casa en venta ," Benito Juárez , Distrito Federal "
974,228,construidos , 3 recs. ,"13,982,500",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
975,180,construidos , 4 recs. ,"1,352,036",Casa en venta ," GABRIEL MANCER 46 , Del Valle Centro , Benito Juárez , Distrito Federal "
976,180,construidos , 3 recs. ,"1,155,966",Casa en venta ," CASTILLA 142 , Alamos , Benito Juárez , Distrito Federal "
977,260,construidos , 4 recs. ,"6,490,000",Casa en venta ," Bruno Traven , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
978,266,construidos , 3 recs. ,"7,900,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
979,247,construidos , 3 recs. ,"15,219,666",Casa en venta ," Amores , Del Valle Norte , Benito Juárez , Distrito Federal "
980,537,construidos , 5 recs. ,"16,900,000",Casa en venta ," Uxmal 266 , Narvarte Poniente , Benito Juárez , Distrito Federal "
981,194,construidos , 3 recs. ,"6,720,285",Casa en venta ," Monte Albán 396. Narvarte , Vértiz Narvarte , Benito Juárez , Distrito Federal "
982,224,construidos , 3 recs. ,"3,810,000",Casa en venta ," Av Juarez 141 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
983,560,construidos , 4 recs. ,"1,010,000",Casa en venta ," IDAHO 00000 , Nápoles , Benito Juárez , Distrito Federal "
984,350,construidos , 3 recs. ,"10,500,000",Casa en venta ," Nicolas San Juan , Del Valle Sur , Benito Juárez , Distrito Federal "
985,258,construidos , 4 recs. ,"11,500,000",Casa en venta ," Providencia 0 , Del Valle Norte , Benito Juárez , Distrito Federal "
986,124,construidos , 3 recs. ,"2,700,000",Casa en venta ," Castilla , Benito Juárez , Distrito Federal "
987,400,construidos , 4 recs. ,"1,049,998",Casa en venta ," MARIA HERNANDEZ ZARCO 68 , Alamos , Benito Juárez , Distrito Federal "
988,200,construidos , 4 recs. ,"1,049,998",Casa en venta ," MARIA HERNANDEZ ZARCO 68 , Alamos , Benito Juárez , Distrito Federal "
989,180,construidos , 3 recs. ,"1,155,900",Casa en venta ," CASTILLA 0 , Alamos , Benito Juárez , Distrito Federal "
990,200,construidos , 4 recs. ,"1,049,998",Casa en venta ," MARIA HERNANDEZ ZARCO 68 , Alamos , Benito Juárez , Distrito Federal "
991,180,construidos , 3 recs. ,"5,848,490",Casa en venta ," Vértiz Narvarte , Benito Juárez , Distrito Federal "
992,1,construidos , 4 recs. ,"13,900,000",Casa en venta ," Narvarte Poniente , Benito Juárez , Distrito Federal "
993,219,construidos , 3 recs. ,"13,686,875",Casa en venta ," Dallas , Nápoles , Benito Juárez , Distrito Federal "
994,400,construidos , 3 recs. ,"13,400,000",Casa en venta ," San José Insurgentes , Benito Juárez , Distrito Federal "
995,218,construidos , 3 recs. ,"2,240,000",Casa en venta ," EMPERADORES 0 , Portales , Benito Juárez , Distrito Federal "
996,271,construidos , 3 recs. ,"10,990,000",Casa en venta ," Avenida Río Churubusco 277 , General Pedro Maria Anaya , Benito Juárez , Distrito Federal "
997,228,construidos , 3 recs. ,"13,982,500",Casa en venta ," Casas en Condominio en Pre,venta Colonia Nápoles , Ampliación Napoles , Benito Juárez , Distrito Federal "
998,315,construidos , 3 recs. ,"11,995,100",Casa en venta ," SAN LORENZO , Del Valle Sur , Benito Juárez , Distrito Federal "
999,200,construidos , 3 recs. ,"2,160,000",Casa en venta ," Benito Juárez , Distrito Federal "
1000,1,construidos , 6 recs. ,"11,760,000",Casa en venta ," Victor Hugo , Albert , Benito Juárez , Distrito Federal "
1001,224,construidos , 4 recs. ,"1,180,000",Casa en venta ," JUAREZ 141 , Santa Cruz Atoyac , Benito Juárez , Distrito Federal "
1002,62,construidos , 2 recs. ,"1,210,000",Casa en venta ," CASAS GRANDES 0 , Narvarte , Benito Juárez , Distrito Federal "
1003,164,construidos , 3 recs. ,"1,220,000",Casa en venta ," Tiburcio Sánchez de la Barquera 110 , Merced Gómez , Benito Juárez , Distrito Federal "
1004,150,construidos , 3 recs. ,"1,400,000",Casa en venta ," MANUEL LOPEZ COTILLA 934 , Del Valle Centro , Benito Juárez , Distrito Federal "
1005,326,de terreno ,,"15,500,000",Casa en venta ," Napoles , Nápoles , Benito Juárez , Distrito Federal "
1006,346,construidos , 4 recs. ,"16,000,000",Casa en venta ," Pitagoras , Narvarte Poniente , Benito Juárez , Distrito Federal "
1007,219,construidos , 4 recs. ,"2,203,839",Casa en venta ," BUFALO 00 , Del Valle Sur , Benito Juárez , Distrito Federal "
